 4152.2351 | 08738.8086 | 17:45:55 | 221.825545 | 359.126314 | 3
 4152.2390 | 08738.8089 | 17:45:57 | 221.825251 | 359.130798 | 3
 4152.2410 | 08738.8094 | 17:45:58 | 221.824803 | 359.133095 | 3
 4152.2439 | 08738.8105 | 17:45:59 | 221.823830 | 359.136424 | 3
 4152.2489 | 08738.8231 | 17:46:00 | 221.812952 | 359.142088 | 3
 4152.2517 | 08738.8245 | 17:46:01 | 221.811722 | 359.145299 | 3
 4152.2552 | 08738.8248 | 17:46:02 | 221.811432 | 359.149323 | 3
 4152.2586 | 08738.8256 | 17:46:03 | 221.810713 | 359.153228 | 3
 4152.2620 | 08738.8262 | 17:46:04 | 221.810166 | 359.157135 | 3
 4152.2654 | 08738.8266 | 17:46:05 | 221.809791 | 359.161043 | 3
 4152.2712 | 08738.8293 | 17:46:06 | 221.807416 | 359.167696 | 3
 4152.2758 | 08738.8315 | 17:46:07 | 221.805482 | 359.172972 | 3
 4152.2773 | 08738.8297 | 17:46:08 | 221.807016 | 359.174710 | 3
 4152.2799 | 08738.8286 | 17:46:09 | 221.807938 | 359.177708 | 3
 4152.2823 | 08738.8252 | 17:46:10 | 221.810839 | 359.180492 | 3
 4152.2903 | 08738.8124 | 17:46:11 | 221.821770 | 359.189782 | 3
 4152.2916 | 08738.8104 | 17:46:12 | 221.823477 | 359.191291 | 3
 4152.2941 | 08738.8066 | 17:46:14 | 221.826721 | 359.194193 | 3
 4152.2953 | 08738.8046 | 17:46:15 | 221.828430 | 359.195587 | 3
 4152.2965 | 08738.8027 | 17:46:16 | 221.830052 | 359.196980 | 3
 4152.2977 | 08738.8007 | 17:46:17 | 221.831761 | 359.198375 | 3
 4152.2990 | 08738.7988 | 17:46:18 | 221.833382 | 359.199883 | 3
 4152.3002 | 08738.7970 | 17:46:19 | 221.834919 | 359.201276 | 3
 4152.3007 | 08738.7961 | 17:46:20 | 221.835688 | 359.201857 | 3
 4152.3021 | 08738.7942 | 17:46:21 | 221.837308 | 359.203480 | 3
 4152.3034 | 08738.7922 | 17:46:22 | 221.839016 | 359.204989 | 3
 4152.3050 | 08738.7900 | 17:46:23 | 221.840893 | 359.206845 | 3
 4152.3141 | 08738.7795 | 17:46:24 | 221.849836 | 359.217385 | 3
 4152.3161 | 08738.7773 | 17:46:25 | 221.851709 | 359.219700 | 3
 4152.3182 | 08738.7747 | 17:46:26 | 221.853925 | 359.222134 | 3
 4152.3255 | 08738.7661 | 17:46:27 | 221.861251 | 359.230590 | 3
 4152.3280 | 08738.7636 | 17:46:28 | 221.863377 | 359.233482 | 3
 4152.3305 | 08738.7613 | 17:46:29 | 221.865332 | 359.236374 | 3
 4152.3332 | 08738.7596 | 17:46:30 | 221.866768 | 359.239491 | 3
 4152.3417 | 08738.7545 | 17:46:31 | 221.871075 | 359.249304 | 3
 4152.3456 | 08738.7525 | 17:46:32 | 221.872758 | 359.253803 | 3
 4152.3492 | 08738.7500 | 17:46:33 | 221.874874 | 359.257961 | 3
 4152.3527 | 08738.7471 | 17:46:34 | 221.877335 | 359.262007 | 3
 4152.3599 | 08738.7422 | 17:46:36 | 221.881482 | 359.270323 | 3
 4152.3640 | 08738.7411 | 17:46:37 | 221.882389 | 359.275047 | 3
 4152.3687 | 08738.7419 | 17:46:38 | 221.881658 | 359.280447 | 3
 4152.3730 | 08738.7415 | 17:46:39 | 221.881963 | 359.285396 | 3
 4152.3781 | 08738.7420 | 17:46:40 | 221.881486 | 359.291259 | 3
 4152.3831 | 08738.7423 | 17:46:41 | 221.881182 | 359.297008 | 3
 4152.3880 | 08738.7424 | 17:46:42 | 221.881051 | 359.302644 | 3
 4152.3965 | 08738.7410 | 17:46:44 | 221.882176 | 359.312430 | 3
 4152.4014 | 08738.7429 | 17:46:45 | 221.880497 | 359.318054 | 3
 4152.4191 | 08738.7449 | 17:46:49 | 221.878615 | 359.338399 | 3
 4152.4325 | 08738.7545 | 17:46:51 | 221.870238 | 359.353747 | 3
 4152.4370 | 08738.7608 | 17:46:52 | 221.864781 | 359.358879 | 3
 4152.4401 | 08738.7697 | 17:46:53 | 221.857101 | 359.362384 | 3
 4152.4399 | 08738.7867 | 17:46:54 | 221.842488 | 359.362037 | 3
 4152.4441 | 08738.7933 | 17:46:55 | 221.836775 | 359.366822 | 3
 4152.4477 | 08738.7969 | 17:46:56 | 221.833647 | 359.370939 | 3
 4152.4545 | 08738.8021 | 17:46:58 | 221.829114 | 359.378725 | 3
 4152.4607 | 08738.8084 | 17:47:00 | 221.823641 | 359.385813 | 3
 4152.4620 | 08738.8148 | 17:47:02 | 221.818127 | 359.387264 | 3
 4152.4658 | 08738.8186 | 17:47:03 | 221.814825 | 359.391609 | 3
 4152.4726 | 08738.8262 | 17:47:05 | 221.808229 | 359.399378 | 3
 4152.4647 | 08738.9385 | 17:47:29 | 221.711759 | 359.389521 | 3
 4152.4648 | 08738.9481 | 17:47:30 | 221.703505 | 359.389570 | 3
 4152.4673 | 08738.9688 | 17:47:32 | 221.685686 | 359.392304 | 3
 4152.4657 | 08738.9758 | 17:47:33 | 221.679683 | 359.390415 | 3
 4152.4690 | 08739.0119 | 17:47:36 | 221.648618 | 359.393964 | 3
 4152.4698 | 08739.0240 | 17:47:37 | 221.638208 | 359.394802 | 3
 4152.4631 | 08739.0316 | 17:47:39 | 221.631736 | 359.387043 | 3
 4152.4633 | 08739.0355 | 17:47:40 | 221.628382 | 359.387246 | 3
 4152.4643 | 08739.0407 | 17:47:43 | 221.623902 | 359.388361 | 3
 4152.4637 | 08739.0536 | 17:47:44 | 221.612817 | 359.387583 | 3
 4152.4632 | 08739.0609 | 17:47:45 | 221.606546 | 359.386958 | 3
 4152.4627 | 08739.0665 | 17:47:46 | 221.601737 | 359.386344 | 3
 4152.4634 | 08739.0748 | 17:47:49 | 221.594595 | 359.387093 | 3
 4152.4673 | 08739.0804 | 17:47:50 | 221.589745 | 359.391540 | 3
 4152.4683 | 08739.0819 | 17:47:51 | 221.588446 | 359.392680 | 3
 4152.4679 | 08739.0818 | 17:47:52 | 221.588536 | 359.392221 | 3
 4152.4677 | 08739.0821 | 17:47:53 | 221.588280 | 359.391989 | 3
 4152.4675 | 08739.0824 | 17:47:54 | 221.588024 | 359.391757 | 3
 4152.4675 | 08739.0829 | 17:47:55 | 221.587594 | 359.391753 | 3
 4152.4663 | 08739.0833 | 17:47:56 | 221.587261 | 359.390370 | 3
 4152.4648 | 08739.0834 | 17:47:57 | 221.587189 | 359.388644 | 3
 4152.4648 | 08739.0840 | 17:47:58 | 221.586673 | 359.388640 | 3
 4152.4642 | 08739.0844 | 17:47:59 | 221.586334 | 359.387947 | 3
 4152.4630 | 08739.0845 | 17:48:00 | 221.586259 | 359.386566 | 3
 4152.4619 | 08739.0847 | 17:48:01 | 221.586098 | 359.385300 | 3
 4152.4618 | 08739.0853 | 17:48:02 | 221.585583 | 359.385181 | 3
 4152.4615 | 08739.0858 | 17:48:03 | 221.585156 | 359.384832 | 3
 4152.4608 | 08739.0860 | 17:48:04 | 221.584990 | 359.384025 | 3
 4152.4598 | 08739.0863 | 17:48:06 | 221.584741 | 359.382873 | 3
 4152.4594 | 08739.0867 | 17:48:07 | 221.584401 | 359.382410 | 3
 4152.4596 | 08739.0863 | 17:48:08 | 221.584743 | 359.382643 | 3
 4152.4600 | 08739.0864 | 17:48:10 | 221.584653 | 359.383103 | 3
 4152.4604 | 08739.0865 | 17:48:11 | 221.584564 | 359.383562 | 3
 4152.4609 | 08739.0866 | 17:48:12 | 221.584473 | 359.384136 | 3
 4152.4628 | 08739.0858 | 17:48:17 | 221.585144 | 359.386327 | 3
 4152.4627 | 08739.0851 | 17:48:18 | 221.585746 | 359.386217 | 3
 4152.4628 | 08739.0847 | 17:48:19 | 221.586089 | 359.386335 | 3
 4152.4628 | 08739.0840 | 17:48:20 | 221.586691 | 359.386340 | 3
 4152.4625 | 08739.0825 | 17:48:21 | 221.587983 | 359.386005 | 3
 4152.4623 | 08739.0816 | 17:48:22 | 221.588759 | 359.385781 | 3
 4152.4622 | 08739.0823 | 17:48:24 | 221.588158 | 359.385661 | 3
 4152.4624 | 08739.0840 | 17:48:25 | 221.586695 | 359.385880 | 3
 4152.4624 | 08739.0854 | 17:48:26 | 221.585491 | 359.385870 | 3
 4152.4611 | 08739.0901 | 17:48:27 | 221.581463 | 359.384343 | 3
 4152.4556 | 08739.1048 | 17:48:29 | 221.568875 | 359.377916 | 3
 4152.4571 | 08739.1148 | 17:48:31 | 221.560265 | 359.379573 | 3
 4152.4574 | 08739.1188 | 17:48:32 | 221.556823 | 359.379891 | 3
 4152.4534 | 08739.1205 | 17:48:33 | 221.555398 | 359.375278 | 3
 4152.4528 | 08739.1244 | 17:48:34 | 221.552051 | 359.374561 | 3
 4152.4532 | 08739.1297 | 17:48:35 | 221.547491 | 359.374985 | 3
 4152.4535 | 08739.1351 | 17:48:36 | 221.542846 | 359.375293 | 3
 4152.4511 | 08739.1415 | 17:48:38 | 221.537366 | 359.372489 | 3
 4152.4522 | 08739.1491 | 17:48:39 | 221.530822 | 359.373703 | 3
 4152.4528 | 08739.1560 | 17:48:40 | 221.524885 | 359.374346 | 3
 4152.4545 | 08739.1650 | 17:48:41 | 221.517132 | 359.376240 | 3
 4152.4559 | 08739.1727 | 17:48:42 | 221.510499 | 359.377798 | 3
 4152.4554 | 08739.1801 | 17:48:43 | 221.504142 | 359.377172 | 3
 4152.4561 | 08739.1914 | 17:48:44 | 221.494421 | 359.377900 | 3
 4152.4562 | 08739.2017 | 17:48:45 | 221.485566 | 359.377945 | 3
 4152.4550 | 08739.2126 | 17:48:46 | 221.476206 | 359.376491 | 3
 4152.4559 | 08739.2223 | 17:48:47 | 221.467859 | 359.377460 | 3
 4152.4459 | 08739.2568 | 17:48:48 | 221.438290 | 359.365723 | 3
 4152.4444 | 08739.2756 | 17:48:50 | 221.422142 | 359.363869 | 3
 4152.4451 | 08739.2888 | 17:48:51 | 221.410787 | 359.364585 | 3
 4152.4423 | 08739.3015 | 17:48:52 | 221.399895 | 359.361278 | 3
 4152.4426 | 08739.3121 | 17:48:53 | 221.390779 | 359.361551 | 3
 4152.4426 | 08739.3227 | 17:48:54 | 221.381666 | 359.361479 | 3
 4152.4425 | 08739.3356 | 17:48:55 | 221.370577 | 359.361276 | 3
 4152.4441 | 08739.3469 | 17:48:56 | 221.360848 | 359.363040 | 3
 4152.4448 | 08739.3588 | 17:48:57 | 221.350612 | 359.363764 | 3
 4152.4455 | 08739.3704 | 17:48:58 | 221.340633 | 359.364491 | 3
 4152.4462 | 08739.3819 | 17:48:59 | 221.330740 | 359.365218 | 3
 4152.4465 | 08739.3925 | 17:49:00 | 221.321624 | 359.365491 | 3
 4152.4465 | 08739.4022 | 17:49:01 | 221.313285 | 359.365426 | 3
 4152.4473 | 08739.4099 | 17:49:02 | 221.306658 | 359.366294 | 3
 4152.4475 | 08739.4283 | 17:49:04 | 221.290838 | 359.366399 | 3
 4152.4506 | 08739.4366 | 17:49:05 | 221.283675 | 359.369909 | 3
 4152.4512 | 08739.4454 | 17:49:06 | 221.276104 | 359.370539 | 3
 4152.4516 | 08739.4538 | 17:49:07 | 221.268879 | 359.370942 | 3
